Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average_Crossover,RSI,MACD_Crossover,MACD_Divergence
2017-03-22 00:00:00-04:00,0.000812132657523168,0.0,0.001938330836689317,0.000848994218257626,0.11487244793741422,0.0,0.0,,,,
2017-03-23 00:00:00-04:00,0.0034859769739531976,0.0005198888336082619,0.003946526316361665,0.0006133548987505844,0.06995507138933409,0.0,0.0,0.0,,0.0,0.4943763627285282
2017-03-24 00:00:00-04:00,0.004683526739821531,0.0008311488851707738,0.0035029577764157382,0.0,0.08174930388807186,0.0,0.0,0.0,,0.0,0.4940530128614065
2017-03-27 00:00:00-04:00,0.0,0.0003180969172155157,0.0,0.000419302098887242,0.12105280398505286,0.0,0.0,0.0,,0.0,0.49302637079309025
2017-03-28 00:00:00-04:00,0.004707628436378786,0.003109077703170149,0.005797539672099283,0.003600393255665857,0.13924380046718593,0.0,0.0,0.0,,0.0,0.4930328504187138
2017-03-29 00:00:00-04:00,0.007219718338332404,0.009258786168258815,0.008912831281177147,0.009948722208578897,0.23116625364946922,0.0,0.0,0.0,,1.0,0.49747938566708355
2017-03-30 00:00:00-04:00,0.012691302293691253,0.009470859478038218,0.013327333465086744,0.010648713486777983,0.12149198479585313,0.0,0.0,0.0,,1.0,0.5088148534975752
2017-03-31 00:00:00-04:00,0.013396736372991325,0.014016461815557324,0.015070085934310251,0.014183250403961623,0.19754664433574395,0.0,0.0,0.0,,1.0,0.5160902555936034
2017-04-03 00:00:00-04:00,0.0171821204793402,0.015090423811039033,0.018132992383927904,0.015905482221604206,0.1634751243326445,0.0,0.0,0.0,,1.0,0.5242796389934954
2017-04-04 00:00:00-04:00,0.018386548942918746,0.02023798346490996,0.019830340828878745,0.021214227496557325,0.26292093575211506,0.0,0.0,0.0,,1.0,0.5300575434697199
2017-04-05 00:00:00-04:00,0.025035020316443723,0.025430034935339685,0.02518780252862579,0.022063221714815007,0.4235529085371368,0.0,0.0,0.0,,1.0,0.538861266637995
2017-04-06 00:00:00-04:00,0.026060497621270162,0.023196571838992153,0.02130066915246598,0.01825145895848057,0.34944592041905587,0.0,0.0,0.0,,1.0,0.5428788422801784
2017-04-07 00:00:00-04:00,0.021191141024986315,0.017347842032079286,0.019491569253407337,0.01707326236094525,0.18184433911481243,0.0,0.0,0.0,,1.0,0.5371797971167567
2017-04-10 00:00:00-04:00,0.021184262327276104,0.020227728166430425,0.02287579444052773,0.021287010515361693,0.14832656882967854,0.0,0.0,0.0,,1.0,0.529205599944825
2017-04-11 00:00:00-04:00,0.02373423757577886,0.02116148222621078,0.02235191620037169,0.0196652684378118,0.13740433301325433,0.0,0.0,0.0,1.0,1.0,0.5275429738529454
2017-04-12 00:00:00-04:00,0.022374933395434116,0.018715945820083846,0.021566112162914763,0.017541077659798288,0.10197708094203228,0.0,0.0,0.0,1.0,1.0,0.5218402842284764
2017-04-13 00:00:00-04:00,0.0183693259440717,0.015596638913341287,0.017808183078831474,0.013535262103600565,0.14770916971884337,0.0,0.0,0.0,1.0,1.0,0.5131522375993155
2017-04-17 00:00:00-04:00,0.017010048018298363,0.01813108066786473,0.018859430126737187,0.019537045538719544,0.12734772893985677,0.0,0.0,0.0,0.5,1.0,0.5004236645984586
2017-04-18 00:00:00-04:00,0.021652276317287,0.02060396453660379,0.023497461864416647,0.020157327117792168,0.13654506620951468,0.0,0.0,0.0,1.0,1.0,0.49954870261733325
2017-04-19 00:00:00-04:00,0.024009516757045823,0.020908387722513244,0.022306512176099025,0.018570244879563935,0.12833429452933565,0.0,0.0,0.0,0.5,1.0,0.4987528079480613
2017-04-20 00:00:00-04:00,0.02120836402383336,0.019136647911909,0.02192931771154233,0.019561315357558007,0.1247826584072117,0.0,0.0,0.0,0.5,1.0,0.4950092214260339
2017-04-21 00:00:00-04:00,0.022230401979804693,0.018565456490995946,0.022096971538258237,0.01833806890021794,0.09971116255587434,0.0,0.0,0.0,0.5,0.0,0.4931506836850647
2017-04-24 00:00:00-04:00,0.02429857958830467,0.020733943268732624,0.024559180615103593,0.021415206976742762,0.1444184961074848,0.0,0.0,0.0,0.5,0.0,0.4895353409351049
2017-04-25 00:00:00-04:00,0.02373423757577886,0.020559498814952004,0.02427279419909234,0.021487989995547074,0.16082094464998195,0.0,0.0,0.0,0.5,0.0,0.4909205124763151
2017-04-26 00:00:00-04:00,0.024856069157691618,0.02270403046799596,0.025865345679568663,0.022066685054976054,0.11170270817250791,0.0,0.0,0.0,0.5,0.0,0.49125252578135575
2017-04-27 00:00:00-04:00,0.026263550476579522,0.024793841100908653,0.027454433238005338,0.025216579712594056,0.2833396609846843,0.0,0.0,0.0,0.5,0.0,0.4916083795872004
2017-04-28 00:00:00-04:00,0.03811517906733519,0.03427837431025288,0.03172225164631559,0.027507116569182477,0.4144064907817746,0.0,0.0,0.0,0.5,1.0,0.4954950916220479
2017-05-01 00:00:00-04:00,0.030878237730155744,0.035923553821554766,0.032934144740195626,0.03556033420122168,0.2935872132366907,0.0,0.0,0.0,0.5,1.0,0.5002093483425323
2017-05-02 00:00:00-04:00,0.03736498094377566,0.0344528187640335,0.03768741849957663,0.03511332538104606,0.19062159039153095,0.0,0.0,0.0,1.0,1.0,0.5130895576956179
2017-05-03 00:00:00-04:00,0.03714129199533561,0.03305047845794967,0.035763049933262236,0.03306535452428683,0.1736844869489291,0.0,0.0,0.0,1.0,1.0,0.5187059624531526
2017-05-04 00:00:00-04:00,0.03671113709730245,0.032708452510948505,0.03517631483086486,0.031852524525141035,0.09957749883084818,0.0,0.0,0.0,1.0,1.0,0.5172228038108743
2017-05-05 00:00:00-04:00,0.035255504894442846,0.03126850944377296,0.03380726625860425,0.030681281045638942,0.12809242683643116,0.0,0.0,0.0,1.0,1.0,0.5124614544441038
2017-05-08 00:00:00-04:00,0.035403475658927375,0.034093674557992726,0.03691906730008837,0.03584102338053352,0.16305503833970508,0.0,0.0,0.0,1.0,1.0,0.5059108428689464
2017-05-09 00:00:00-04:00,0.0394813356908188,0.037117239250685774,0.04075730608438177,0.03715087977961101,0.15327849159493379,0.0,0.0,0.0,1.0,1.0,0.5072433898753885
2017-05-10 00:00:00-04:00,0.039722221383534484,0.035701225213295884,0.03894122505013564,0.035809826881372964,0.07908875926612238,0.0,0.0,0.0,1.0,1.0,0.5081348622269196
2017-05-11 00:00:00-04:00,0.03683503241980113,0.03451779508264441,0.037467406158954664,0.035348964700553154,0.08530094001019581,0.0,0.0,0.0,1.0,1.0,0.5050341460155641
2017-05-12 00:00:00-04:00,0.040066340051046756,0.038793184657426316,0.04122181802989011,0.04010674807507686,0.17643414072089603,0.0,0.0,0.0,1.0,1.0,0.500777275371816
2017-05-15 00:00:00-04:00,0.041521998508477764,0.038916326523902145,0.04280392445313935,0.038935478157863634,0.21746890430393026,0.0,0.0,0.0,1.0,1.0,0.5031654620423701
2017-05-16 00:00:00-04:00,0.04230315077173341,0.04127974225747144,0.044497782330496394,0.04174234351327094,0.14462217416466752,0.0,0.0,0.0,1.0,1.0,0.5014374294217459
2017-05-17 00:00:00-04:00,0.040135179537292065,0.037975735598468674,0.038633895228561976,0.03435789422255903,0.27316212306483456,0.0,0.0,0.0,1.0,1.0,0.5026628146619909
2017-05-18 00:00:00-04:00,0.03672836009614949,0.03877951092612025,0.03885739813677769,0.03911567759708279,0.1963818604462302,0.0,0.0,0.0,0.5,0.0,0.4916714579328905
