Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average_Crossover,RSI,MACD_Crossover,MACD_Divergence
0.03736498094377566,0.0344528187640335,0.03768741849957663,0.03511332538104606,0.18920917895649625,0.0,0.0,0.0,1.0,1.0,0.5130895576956179
0.03714129199533561,0.03305047845794967,0.035763049933262236,0.03306535452428683,0.17224251930348067,0.0,0.0,0.0,1.0,1.0,0.5187059624531526
0.03671113709730245,0.032708452510948505,0.03517631483086486,0.031852524525141035,0.09800621026926044,0.0,0.0,0.0,1.0,1.0,0.5172228038108743
0.035255504894442846,0.03126850944377296,0.03380726625860425,0.030681281045638942,0.1265708984487079,0.0,0.0,0.0,1.0,1.0,0.5124614544441038
0.035403475658927375,0.034093674557992726,0.03691906730008837,0.03584102338053352,0.16159452170087413,0.0,0.0,0.0,1.0,1.0,0.5059108428689464
0.0394813356908188,0.037117239250685774,0.04075730608438177,0.03715087977961101,0.1518009143250636,0.0,0.0,0.0,1.0,1.0,0.5072433898753885
0.039722221383534484,0.035701225213295884,0.03894122505013564,0.035809826881372964,0.0774817166867512,0.0,0.0,0.0,1.0,1.0,0.5081348622269196
0.03683503241980113,0.03451779508264441,0.037467406158954664,0.035348964700553154,0.08370473804013083,0.0,0.0,0.0,1.0,1.0,0.5050341460155641
0.040066340051046756,0.038793184657426316,0.04122181802989011,0.04010674807507686,0.1749969713779274,0.0,0.0,0.0,1.0,1.0,0.500777275371816
0.041521998508477764,0.038916326523902145,0.04280392445313935,0.038935478157863634,0.21610334296116346,0.0,0.0,0.0,1.0,1.0,0.5031654620423701
0.04230315077173341,0.04127974225747144,0.044497782330496394,0.04174234351327094,0.14312949112773132,0.0,0.0,0.0,1.0,1.0,0.5014374294217459
0.040135179537292065,0.037975735598468674,0.038633895228561976,0.03435789422255903,0.2718937495616468,0.0,0.0,0.0,1.0,1.0,0.5026628146619909
0.03672836009614949,0.03877951092612025,0.03885739813677769,0.03911567759708279,0.19497950101060335,0.0,0.0,0.0,0.5,0.0,0.4916714579328905
0.04293633227050453,0.04088983215599201,0.04408216497685452,0.03958349289593588,0.19707084425231292,0.0,0.0,0.0,0.5,0.0,0.49026709398117224
0.04333553302884152,0.04173123633964232,0.04519277831940788,0.04333635243182132,0.1122758022660469,0.0,0.0,0.0,0.5,0.0,0.48906786028931093
0.04712776957832926,0.043037782241862554,0.046572298594449724,0.04363782165209945,0.09782768096813889,0.0,0.0,0.0,0.5,0.0,0.4925799789054325
0.047465009548131265,0.04502156926733902,0.04775277657998611,0.04669071634749694,0.09976599909460139,0.0,0.0,0.0,0.5,0.0,0.4941289854251269
0.05051051357748593,0.05117814069298782,0.05190183575344692,0.05120590728448038,0.2512608631891709,0.0,0.0,0.0,0.5,1.0,0.4981424849981073
0.05400336924914945,0.05105841725933857,0.05439548658419002,0.05203758480193277,0.16500570656158942,0.0,0.0,0.0,1.0,1.0,0.5054883006479278
0.05452299972655861,0.051930613433334605,0.05658527151539905,0.05235637072301613,0.15186467478974985,0.0,0.0,0.0,1.0,1.0,0.5094577367656472
0.055723988841282046,0.05156121392881424,0.05191931523696974,0.05163559940385076,0.19330897683582315,0.0,0.0,0.0,1.0,1.0,0.5103646636794243
0.05523877810699551,0.05117472226016134,0.05513588659737423,0.05209648802238176,0.10032709118384055,0.0,0.0,0.0,1.0,1.0,0.5078415808564822
0.05537643082491467,0.05442058946620626,0.056637656674859205,0.05583200441975078,0.1830562941142715,0.0,0.0,0.0,1.0,1.0,0.504891710409003
0.058212003301249815,0.05603839541998895,0.05937575381938043,0.05742950311617334,0.11722999037216984,0.0,0.0,0.0,1.0,1.0,0.5062985301869456
0.059853465360571734,0.05716368609768252,0.058586459214329756,0.05453949115918971,0.15717592149811588,0.0,0.0,0.0,1.0,1.0,0.5074012795113583
0.05777153035665128,0.05502599131029157,0.0588483850116307,0.056989420976319816,0.12380369428132391,0.0,0.0,0.0,0.5,1.0,0.5020680803749378
0.05987412770827388,0.05617521101777079,0.06028380765928054,0.05705871421725195,0.12029049267711063,0.0,0.0,0.0,1.0,1.0,0.5002905924051878
0.06002553782161357,0.05596316380289851,0.03265473945937186,0.04598379838897576,0.43142880825315455,0.0,0.0,0.0,1.0,1.0,0.49755468842569006
0.04436788903137828,0.04329432127329369,0.03894122505013564,0.041340358115188935,0.5461657644560913,0.0,0.0,0.0,0.5,0.0,0.47906189622684825
0.048149833788872,0.04621867312929656,0.04631037279714878,0.04684318262771653,0.23583083073509437,0.0,0.0,0.0,0.5,0.0,0.46052274265249127
0.05179753892273031,0.04821613388607915,0.04652340400258326,0.045346200109097845,0.19724937355343442,0.0,0.0,0.0,0.5,0.0,0.45692648834019745
0.04151168046191239,0.03979875190147064,0.04098781677333907,0.04108393875471561,0.2864502636495215,0.0,0.0,0.0,0.5,0.0,0.4533647298775274
0.05434748791666166,0.05143465362951194,0.051863412864361635,0.049241135904719735,0.6753125856781244,0.0,0.0,0.0,0.5,0.0,0.4463101985640425
0.06157408495270433,0.05733468602372954,0.05462248005999942,0.05182618886355306,0.26537743007071035,0.0,0.0,0.0,0.5,0.0,0.4545881033286581
0.05503575150625756,0.05318927518107647,0.05536290671873778,0.05093217122320176,0.203746564904965,0.0,0.0,0.0,0.5,0.0,0.4644865975196894
0.055276637198973244,0.05245050226694287,0.05558291905935975,0.05427265534052206,0.13014786051760746,0.0,0.0,0.0,0.5,0.0,0.4701760119143029
0.05649138370911716,0.05390070063259794,0.05717200661779642,0.053950379641566515,0.08748573359602645,0.0,0.0,0.0,0.5,0.0,0.47879484944449163
0.05659805603276885,0.05310034373777289,0.057458393033807675,0.054795910519663094,0.1273806563502235,0.0,0.0,0.0,0.5,0.0,0.4838073664035834
0.05864903689699319,0.05487208354837714,0.055355898937996195,0.05141383988269904,0.1597135879926293,0.0,0.0,0.0,0.5,0.0,0.48792332785637466
0.05252019600087743,0.051109719846643364,0.0497679265492918,0.045453616529512686,0.18497548410132814,0.0,0.0,0.0,0.5,0.0,0.4854750728171112
0.04834254234304458,0.04833243888690192,0.04739652552099188,0.05014900690571522,0.18211901528338337,0.0,0.0,0.0,0.5,0.0,0.4755233211159945
0.048497391805239376,0.047265287662166144,0.04601351467835635,0.04515907398955665,0.21816918201699853,0.0,0.0,0.0,0.5,0.0,0.47605506630842864
0.048882808913584486,0.04586639188381586,0.04683774160489851,0.04241113829230947,0.15997500589784297,0.0,0.0,0.0,0.5,0.0,0.46988111673083355
0.04636037471049409,0.042794943036644495,0.041036711365205536,0.037441958979406,0.12929347029081145,0.0,0.0,0.0,0.5,0.0,0.4629601676391619
0.04248554127934062,0.042969387490425115,0.042521028604721844,0.0435893084521336,0.17672487997092523,0.0,0.0,0.0,0.5,0.0,0.45295738196444085
0.04356266132613679,0.04276417714120584,0.043837692017522245,0.04142006781431534,0.15164151316334795,0.0,0.0,0.0,0.5,0.0,0.4568960902640306
0.0452454218262916,0.04471717217633664,0.047372091547835726,0.046139728009356396,0.11235231482367043,0.0,0.0,0.0,0.5,0.0,0.45803978607626816
0.05056213006488419,0.05132863002207577,0.052387291104517675,0.05227668746160086,0.16992163838890056,0.0,0.0,0.0,0.5,0.0,0.46690759942456983
0.05331513191412496,0.05014861832425083,0.05246413688268814,0.05146581642282594,0.1339862404917207,0.0,0.0,0.0,0.5,0.0,0.48215933312259956
0.05594767778972215,0.054444544590898925,0.05748631757455758,0.05575578449849655,0.173893915338855,0.0,0.0,0.0,0.5,0.0,0.4911067305113383
0.0573138344132057,0.053873353169985816,0.05671796637506932,0.05371823009993165,0.12748904914019016,0.0,0.0,0.0,0.5,1.0,0.5026405993350669
0.05654987889422569,0.05304220428481504,0.05706374573128231,0.054127115740624565,0.0778642794748688,0.0,0.0,0.0,0.5,1.0,0.5064893814937453
0.05733793610976301,0.05656512111925022,0.059480524138300794,0.05697900451812554,0.1805250036662267,0.0,0.0,0.0,0.5,1.0,0.508648995763165
0.05778872710092686,0.0604232270350335,0.05954689821369008,0.06197242721215629,0.19933434074867534,0.0,0.0,0.0,0.5,1.0,0.512956478446835
0.0643270868019451,0.06232491948285951,0.0660079921208031,0.06281100497221964,0.1327939198020875,0.0,0.0,0.0,0.5,1.0,0.5212807139088081
0.06659485166232787,0.0634810021508988,0.06601497325599054,0.06344516634964764,0.14130594183770412,0.0,0.0,0.0,0.5,1.0,0.525923504724646
0.06304694015441098,0.06044718215972622,0.06199162780701256,0.06239519265120458,0.11816726920305794,0.0,0.0,0.0,1.0,1.0,0.5276630472612986
0.06547645942927022,0.06623093564802812,0.06772977453891005,0.06699701996763652,0.15345231036043788,0.0,0.0,0.0,1.0,1.0,0.5251048231163165
0.06881790498759405,0.06634037768829082,0.06949349705925012,0.06731583232643107,0.09986801583809941,0.0,0.0,0.0,1.0,1.0,0.5276724475348475
0.07059014106712491,0.06971622362646457,0.07323743722740433,0.07179638986180398,0.13007134795998393,0.0,0.0,0.0,1.0,1.0,0.5273651121194625
0.07965781366894376,0.0800147874619399,0.07218269961190488,0.06944002310444453,0.6446438021640302,0.0,0.0,0.0,1.0,1.0,0.5309075760851633
0.05990164249911489,0.06275590296807126,0.05849914173337806,0.06044424819437705,0.4353628289242972,0.0,0.0,0.0,1.0,1.0,0.5272122660917073
0.062279545286575866,0.05803585617677148,0.05361666368192053,0.04926537928584712,0.41258121489189414,0.0,0.0,0.0,0.5,1.0,0.509988580736559
0.05438534700863945,0.053709164014684785,0.055209215162396796,0.052179661061669214,0.23535900329641601,0.0,0.0,0.0,0.5,0.0,0.4821571890367433
0.05633309489806726,0.05261808376016336,0.0517691142482225,0.05207568154370429,0.20331299374509842,0.0,0.0,0.0,0.5,0.0,0.4685028658858437
0.055541598333674835,0.051349140619034894,0.05276797613666806,0.048967373405729986,0.15139922339754014,0.0,0.0,0.0,0.5,0.0,0.46036747797548827
0.05217263798451005,0.048671046401076556,0.051863412864361635,0.04919608604491499,0.117893099204907,0.0,0.0,0.0,0.5,0.0,0.45207262431930184
0.052506438605456895,0.04981001081007619,0.053658550493045354,0.05082126502491474,0.11446916225125449,0.0,0.0,0.0,0.5,0.0,0.4487882084497841
0.05377968030070934,0.050247805066033935,0.05318708405790368,0.0499792239246904,0.128891779363288,0.0,0.0,0.0,0.5,0.0,0.4508365813068623
0.04973624001194055,0.04741580308616117,0.04951298188717834,0.04726592162905369,0.1714136332625592,0.0,0.0,0.0,0.5,0.0,0.4528337217500931
0.047568242522927795,0.044631659165859594,0.04232195966966229,0.03857164237697547,0.30622875979520137,0.0,0.0,0.0,0.5,0.0,0.4522209523620209
0.041959032104221194,0.04139262882546774,0.0411694328704299,0.04240767495214842,0.16492919400396588,0.0,0.0,0.0,0.0,0.0,0.4418933066073157
0.04829436520450142,0.0465607251712048,0.04983430062468108,0.047712956886940494,0.1461134808750486,0.0,0.0,1.0,0.0,0.0,0.44333196760769766
0.05190421124638195,0.04869500152576922,0.051863412864361635,0.04751890408707715,0.10635245509669274,0.0,0.0,1.0,0.5,0.0,0.45420258408958414
0.04940931808870397,0.04688907738689985,0.04879701584715024,0.04593874852917096,0.14351205391584893,0.0,0.0,1.0,0.0,0.0,0.4629603583794598
0.04809819104690233,0.04394074431129724,0.044291705614695254,0.03983644891624816,0.16776015863603616,0.0,0.0,1.0,0.0,0.0,0.46810430744113735
0.04244080348965262,0.039696146726861004,0.04231146132132696,0.03910875091676069,0.15324827687344184,0.0,0.0,1.0,0.0,0.0,0.4645680124744258
0.04112282400471218,0.03824936679403246,0.03910187109610991,0.03731376251802487,0.145577892971684,0.0,0.0,1.0,0.5,0.0,0.46321958230044746
0.040417363670840645,0.040551224641817374,0.04260834608567354,0.04202995937290488,0.11914918035922646,0.0,0.0,1.0,0.0,0.0,0.4619196017174662
0.04174568745691787,0.03852297189468912,0.04215430584294638,0.03894589461605796,0.11393995039435846,0.0,0.0,1.0,0.5,0.0,0.4697269140013021
0.04107118126274245,0.03749689405368567,0.03759311988343744,0.03702268331822989,0.27508814884242877,0.0,0.0,1.0,0.5,0.0,0.472185705762648
0.04058253117960081,0.037024889374555725,0.03862691409337454,0.034531166981456085,0.15579869546089253,0.0,0.0,1.0,0.5,0.0,0.4728067822166998
0.03732712185179793,0.03544471227677176,0.03798078605077532,0.03479451302225156,0.10937470112282179,0.0,0.0,1.0,0.5,0.0,0.47151277623851556
0.03507655373569074,0.03647079011777521,0.035913250922009476,0.037580571898981396,0.12707460611972937,0.0,0.0,1.0,0.5,0.0,0.47291866590427645
0.041422204882536395,0.04105743974411963,0.043100782571931784,0.042269062032573024,0.1290065481997233,0.0,0.0,1.0,0.5,0.0,0.47945373165610544
0.04701765790582246,0.04502156926733902,0.04863636980117597,0.04677732628923431,0.15622589057429048,0.0,0.0,1.0,0.5,0.0,0.4915056596842152
0.05028682462904588,0.04621867312929656,0.05007528301641956,0.045962991910298345,0.10549806486989678,0.0,0.0,1.0,0.5,1.0,0.5061429008125562
0.047258543598538205,0.04357478933451048,0.044309185098218073,0.041465117674120144,0.12764207425543717,0.0,0.0,1.0,0.5,1.0,0.5143026432394878
0.0448221456259687,0.04188856253438333,0.04438949479842813,0.04234181861366615,0.0796113162072725,0.0,0.0,1.0,0.5,1.0,0.5128746109442196
0.046776772213106776,0.04488133523673066,0.048563014590599196,0.046385757349346635,0.10746826322870241,0.0,0.0,1.0,0.5,1.0,0.5128449653838318
0.048531811548362,0.04463849603151265,0.04539184725446743,0.04168341385511082,0.10992304111912367,0.0,0.0,1.0,0.5,1.0,0.5179974208037913
0.04693506102415668,0.04534308461738107,0.04914625912540288,0.0458625021702056,0.08323291060145245,0.0,0.0,1.0,0.5,1.0,0.5140721232589894
0.04996680765809092,0.04627683867716148,0.04960029936813004,0.04746346420678921,0.10200399140508935,0.0,0.0,1.0,0.5,1.0,0.5168052575117912
0.050207693350806604,0.051520166639988985,0.05096236680520316,0.05336129456165439,0.15898034264873723,0.0,0.0,1.0,0.5,1.0,0.5199796063469897
0.05462279335250003,0.05102765136389992,0.05386811777644024,0.05080048498394846,0.19332172892876043,0.0,0.0,1.0,0.5,1.0,0.5291020050446017
0.05331857126298006,0.0502375497675544,0.05257239776920225,0.04892232354592524,0.18356000178529303,0.0,0.0,1.0,0.5,1.0,0.529788021705093
0.052420402374936004,0.049054119636902926,0.04703331997236432,0.04455610911128921,0.1613139756562546,0.0,0.0,1.0,0.5,1.0,0.5260063510637252
0.04789516444616437,0.04407755990907908,0.04678535644543835,0.04305566325250948,0.11411847969548002,0.0,0.0,1.0,0.5,1.0,0.5161364054816319
0.04601625604298187,0.04290441117181426,0.044934343089700735,0.044216516711528375,0.12799913285768028,0.0,0.0,1.0,0.5,1.0,0.5068507260926117
0.0458510622796503,0.041840678379905016,0.04488544849783427,0.04125025839557939,0.09285436472261009,0.0,0.0,1.0,0.5,1.0,0.5020414905840787
0.042306590120588516,0.039757704612645384,0.04223115162111685,0.03794097077741965,0.11225029808017241,0.0,0.0,1.0,0.5,1.0,0.49460932033754607
0.03828034657609536,0.03422023485729503,0.03471182953091062,0.03263566240491644,0.2705165235244234,0.0,0.0,1.0,0.5,0.0,0.4854515081495265
0.036965806440010074,0.03395002209455783,0.03431369166079157,0.03222331342406243,0.1711012069855965,0.0,0.0,1.0,0.5,0.0,0.4729735191655636
0.03782955558493151,0.03623136934538368,0.03834750881255078,0.03647515832025039,0.1445832297225782,0.0,0.0,1.0,0.5,0.0,0.46583164091119633
0.039157853116437324,0.0377363148260772,0.04072240040844438,0.03839144293775637,0.10465005068956941,0.0,0.0,0.0,0.5,0.0,0.4688740992816306
0.04199689119619893,0.03949093637764173,0.04361416246375244,0.04010674807507686,0.10600177254091826,0.0,0.0,0.0,0.5,0.0,0.47499362541799056
0.04333553302884152,0.040339177426945094,0.0414278681001371,0.039358243596911924,0.09956834165407398,0.0,0.0,0.0,0.5,0.0,0.48248939071131974
0.041270794769196706,0.0391010262761623,0.04081669902458357,0.03863400893758551,0.11383155760439183,0.0,0.0,0.0,0.5,0.0,0.487101010424089
0.03996654642510533,0.04050334048733911,0.04210192068348623,0.04152748423473018,0.10495610092006351,0.0,0.0,0.0,0.0,0.0,0.48971304045747344
0.045400271288486393,0.04519601372111964,0.04754669986418497,0.04686396266868281,0.14970319503688545,0.0,0.0,0.0,0.5,1.0,0.49590977561107114
0.04734114048020399,0.05006652374660031,0.04964221282480902,0.04988912420508079,0.18495635596192223,0.0,0.0,0.0,0.5,1.0,0.5073773433211896
0.05339770254121934,0.051007114672033727,0.053784290863082285,0.05037771954490017,0.13117440399905633,0.0,0.0,0.0,0.5,1.0,0.5183461421456357
0.05457805556281203,0.05081899648694704,0.05119985862934795,0.049064399805661685,0.14050255998265715,0.0,0.0,0.0,0.5,1.0,0.5248919514196725
0.05271978325276022,0.049981036831030334,0.05350488558225852,0.051767285643104066,0.09282248449026696,0.0,0.0,0.0,0.5,1.0,0.5257801925532842
0.05462623270135514,0.054406915734900196,0.05549560157840805,0.05382218318018539,0.20314084049044545,0.0,0.0,0.0,0.5,1.0,0.5285153734501759
0.058132845768439134,0.0541777502609882,0.05850961343615929,0.0545186846805123,0.09884147235665054,0.0,0.0,0.0,1.0,1.0,0.5312978030704454
0.058628400803862446,0.054793407403553096,0.05851310400375298,0.055696881278047616,0.07189629998023427,0.0,0.0,0.0,1.0,1.0,0.532015813002612
0.0576476350341526,0.05544327496929019,0.0596796197189145,0.05666368193720317,0.09171305240472592,0.0,0.0,0.0,1.0,1.0,0.531977450926191
0.05891402428626619,0.059150891555985574,0.05694498649643287,0.052460323803269926,0.10318993604825392,0.0,0.0,0.0,1.0,1.0,0.5310912375215413
0.05228274965701685,0.04845899918620422,0.05124875322121436,0.0488599569853152,0.14198817880984715,0.0,0.0,0.0,1.0,1.0,0.5225417688652414
0.05349749616716076,0.049680032077947356,0.051863412864361635,0.04757780730752614,0.09460777750148243,0.0,0.0,0.0,0.5,1.0,0.5104005418913328
0.05115745247167752,0.046998519427162544,0.045053075678996024,0.041822026774686216,0.16659334213227744,0.0,0.0,0.0,0.5,1.0,0.49978912380516916
0.04505615262097418,0.044628240733033064,0.04592619719740465,0.045148657531362324,0.1174850322309149,0.0,0.0,0.0,0.5,0.0,0.4845416691449157
0.04815327313772716,0.046198162532337494,0.046359267389015246,0.04411256363127464,0.13719976791190852,0.0,0.0,0.0,0.5,0.0,0.4796732489418379
0.048955061494113494,0.04567143683307617,0.04716604147758874,0.04394621755269967,0.3020588254047195,0.0,0.0,0.0,0.5,0.0,0.47561229414019845
0.07573136375039202,0.08763181255172336,0.07580441662317006,0.0884815466230226,1.0,0.0,0.0,0.0,0.5,0.0,0.47350658068210727
0.08841920044065671,0.09351817121463496,0.09082560796561384,0.09191213045995245,0.3654622314887431,0.0,0.0,0.0,1.0,1.0,0.5341250256852842
0.09323350120068719,0.0893282946503301,0.09346591592640213,0.08998199248180233,0.16550303818614231,0.0,0.0,0.0,1.0,1.0,0.574384536716066
0.09199465299398596,0.08879131365258924,0.09193622130816725,0.08942754080350074,0.18326032760126754,0.0,0.0,0.0,1.0,1.0,0.592234527733342
0.08938274321151957,0.08638682453528757,0.08848911261325132,0.08614942324679048,0.17875883879441712,0.0,0.0,0.0,1.0,1.0,0.596767650565684
0.08709087665457949,0.09006023069881064,0.08906537601286746,0.092172039598298,0.1830052857425225,0.0,0.0,0.0,1.0,1.0,0.5887455351997012
0.09328511768808545,0.09441429641841659,0.09613766564108822,0.09531154423543287,0.15938840962272932,0.0,0.0,0.0,1.0,1.0,0.5858221736983942
0.0986500030652212,0.09618942856694024,0.0991866098203309,0.09618131849465683,0.11525979201336418,0.0,0.0,1.0,1.0,1.0,0.5820831619548688
0.09798928052103772,0.09787907379989391,0.09974891094957217,0.09954607243081559,0.10840554205959053,0.0,0.0,1.0,1.0,1.0,0.5747144421820398
0.099069839916689,0.09585423948559213,0.09858242187996485,0.0982466060522213,0.18180658900642066,0.0,0.0,1.0,1.0,1.0,0.568697535799481
0.0991180170552321,0.09658278319615327,0.1014776745028666,0.09693674965314386,0.08279933944158584,0.0,0.0,1.0,1.0,1.0,0.5572735892278732
0.09805124130957277,0.0993703194543743,0.10087697713009425,0.09826045941286549,0.12988644261239374,0.0,0.0,1.0,1.0,1.0,0.5429018638393003
0.10049795732870759,0.09872047798354422,0.10141830820821895,0.10091829539050312,0.14391374484337244,0.0,0.0,1.0,1.0,1.0,0.530939159947248
0.09943115532847685,0.09658278319615327,0.10062901360316828,0.09740107517412472,0.1943036400849289,0.0,0.0,1.0,1.0,1.0,0.5228608744150934
0.10051515407298323,0.0987751990036756,0.10356967025034275,0.10107422501088376,0.08492893896210714,0.0,0.0,1.0,1.0,1.0,0.5091022634953466
0.10330945436305689,0.09899408308420093,0.10208887022397428,0.09850648875285573,0.0976874079458291,0.0,0.0,1.0,0.5,1.0,0.5023378169318933
0.10038094070391917,0.09715397461706637,0.10095030569511687,0.09726938893487141,0.08177917200660557,0.0,0.0,1.0,0.5,0.0,0.4917297427629252
0.10144430335529481,0.0994045298775465,0.10292356885329768,0.10183658284969288,0.10189559861512269,0.0,0.0,1.0,0.5,0.0,0.48110061313912333
0.10424545608850727,0.10633750307332768,0.10739394676426117,0.10761314342349904,0.170495482571077,0.0,0.0,1.0,0.5,0.0,0.47901053064649585
0.1110247014822412,0.1154252632206324,0.11427414859260981,0.11795343457196567,0.1687548218851419,0.0,0.0,1.0,1.0,0.0,0.48407666651807074
0.12546413815890606,0.1245130494628442,0.1249087622918939,0.12135977502776818,0.37380847631617536,0.0,0.0,1.0,1.0,1.0,0.4996485407132361
0.12622809367788607,0.12175283457232822,0.12399023674921256,0.12058702716847591,0.23451736516255728,0.0,0.0,1.0,1.0,1.0,0.5114619567053138
0.12275933970277986,0.1181478492551496,0.10885729395266097,0.10938388844110752,0.5340704043051065,0.0,0.0,1.0,1.0,1.0,0.5145267794208036
0.11322709245980522,0.11259667967358611,0.1140296756332776,0.11474810003405972,0.23131658983530673,0.0,0.0,1.0,0.5,1.0,0.4975887334978826
0.11493051530766218,0.1129660530831994,0.11123567611614832,0.10975814068018996,0.20567850698495888,0.0,0.0,1.0,0.5,0.0,0.4917279870809214
0.11554993941101283,0.11144401543837329,0.1028537308558688,0.09991683489202585,0.32202860294445823,0.0,0.0,1.0,0.5,0.0,0.47891530445749386
0.09986131022650996,0.10599547712632656,0.10171516632701139,0.10255735416885825,0.20393784629902378,0.0,0.0,1.0,0.5,0.0,0.45579505105181906
0.10320966073711546,0.10483939445828722,0.10567565491374797,0.10629289700393846,0.1257356363613178,0.0,0.0,1.0,0.5,0.0,0.444642005082147
0.10961034146564302,0.107336233451719,0.11088643283789568,0.10887102328244963,0.10394868557802049,0.0,0.0,1.0,0.5,0.0,0.4431904059675834
0.11436270769170986,0.11061972951376264,0.11301685147445706,0.1096368444614198,0.13828369581157507,0.0,0.0,1.0,0.5,0.0,0.44642400969691265
0.1123667826637389,0.10963125443385091,0.11298191915296557,0.11203479773842301,0.0945057607579844,0.0,0.0,1.0,0.5,0.0,0.4500471019902738
0.11302406585906727,0.1108967791421529,0.11459197676251881,0.11070416129837923,0.08636992546401677,0.0,0.0,1.0,0.5,0.0,0.45606507544068
0.11422505497379071,0.10996302508237249,0.11412397424941673,0.1103749589191016,0.11065628646301574,0.0,0.0,1.0,0.5,0.0,0.45823950175683925
0.11206052308820447,0.1123777694981537,0.11488534431371755,0.11388525245515785,0.14875316411306005,0.0,0.0,1.0,0.5,0.0,0.4593474349736617
0.11733249353710906,0.11402636744228212,0.11728816045036106,0.11557628777363987,0.24849365902178694,0.0,0.0,1.0,0.5,0.0,0.4650773167245792
0.12020248575656678,0.11814098629458947,0.1213324759504556,0.1195405168101939,0.13174824818123276,0.0,0.0,1.0,0.5,0.0,0.47097412555130075
0.12081503116220715,0.1175219107191981,0.12071429909416043,0.1184316398913019,0.10880723298711402,0.0,0.0,1.0,0.5,0.0,0.479839109378966
0.12127960580336294,0.11684811412367535,0.11961764802198199,0.11504956925433785,0.09499671633606867,0.0,0.0,1.0,0.5,0.0,0.48317146763202
0.1162553734903129,0.11280189002280538,0.11669793478036994,0.11405849877634378,0.07917774504740589,0.0,0.0,1.0,0.5,0.0,0.47976760348188985
0.11494083335422756,0.11124564195480707,0.11676428221020507,0.11184074493855967,0.04487461504619446,0.0,0.0,1.0,0.5,0.0,0.4756343253009751
0.11366068670669349,0.11251116666310906,0.11422176343314966,0.11475156337422077,0.07166038626089506,0.0,0.0,1.0,0.5,0.0,0.46961997068163774
0.11763531376378838,0.11557917098254683,0.11948143594916383,0.11665743153353236,0.06286144213419027,0.0,0.0,1.0,0.5,0.0,0.4698358496259572
0.12076341467480889,0.11654029859984644,0.12254436904433563,0.11798809441128727,0.061235550284690465,0.0,0.0,1.0,0.5,0.0,0.47262231770902374
0.11847498746672397,0.11445390639976033,0.11664904018850347,0.1122253871981253,0.11522153573455242,0.0,0.0,1.0,0.5,0.0,0.47613418153148934
0.1149132923088152,0.11650608817667424,0.11770028723640924,0.11899648159008663,0.11561047456913866,0.0,0.0,1.0,0.5,0.0,0.4702244984667203
0.1205225289820932,0.12180416325454013,0.12391341761659624,0.12426017700523495,0.14202643508865892,0.0,0.0,1.0,0.5,0.0,0.47597359472641376
0.12626939211871896,0.12535442755158743,0.12962713037533757,0.12612794842277508,0.13649840280035963,0.0,0.0,1.0,0.5,0.0,0.48670226584943294
0.1305743804479056,0.12989319302345353,0.13149210600145012,0.13290250615489746,0.16981962164540254,0.0,0.0,1.0,0.5,1.0,0.49534714666522767
0.13693722833902683,0.1380814095341501,0.13918606305355974,0.13904636584975283,0.21667081109687125,0.0,0.0,1.0,1.0,1.0,0.5089637651792064
